20,86,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
20,87,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
20,88,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
20,91,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
20,92,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,93,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
20,94,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
20,96,176,[0]
20,97,176,[0]
20,98,176,[0]
20,99,176,[0]
20,100,177,[0]
21,1,176,[0]
21,2,176,[0]
21,3,205,"[0, 1, 2, 3]"
21,4,177,"[0, 1, 2]"
21,5,177,"[0, 1, 2]"
21,6,205,"[0, 1, 2, 3]"
21,7,176,[0]
21,8,176,[0]
21,9,176,[0]
21,10,176,[0]
21,11,176,[0]
21,12,176,[0]
21,13,176,[0]
21,14,176,[0]
21,15,176,[0]
21,16,176,[0]
21,17,176,[0]
21,18,176,[0]
21,19,176,[0]
21,20,176,[0]
21,21,205,"[0, 1, 2, 3, 4, 5]"
21,22,178,"[0, 1, 2, 3, 4]"
21,23,178,"[0, 1, 2, 3, 4]"
21,24,196,"[0, 1, 2, 3, 4, 5]"
21,25,177,"[0, 1, 2]"
21,26,178,"[0, 1, 2]"
21,27,18,"[0, 1, 2]"
21,28,178,"[0, 1, 2, 3, 4]"
21,29,178,"[0, 1, 2, 3, 4]"
21,30,205,"[0, 1, 2, 3, 4, 5]"
21,31,176,[0]
21,32,176,[0]
21,33,177,[0]
21,34,176,[0]
21,35,187,"[0, 1, 2, 3]"
21,36,186,"[0, 1, 2, 3]"
21,37,188,"[0, 1, 2, 3]"
21,38,177,[0]
21,39,187,"[0, 1, 2, 3]"
21,40,186,"[0, 1, 2, 3]"
21,41,188,"[0, 1, 2, 3]"
21,42,176,[0]
21,43,176,[0]
21,44,176,[0]
21,45,205,"[0, 1, 2, 3]"
21,46,177,"[0, 1, 2]"
21,47,177,"[0, 1, 2]"
21,48,205,"[0, 1, 2, 3]"
21,49,176,[0]
21,50,176,[0]
21,51,141,[0]
21,52,147,[0]
21,53,147,[0]
21,54,176,[0]
21,55,176,[0]
21,56,176,[0]
21,57,176,[0]
21,58,176,[0]
21,59,177,[0]
21,60,177,[0]
21,61,176,[0]
21,62,176,[0]
21,63,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,64,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,65,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,66,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,67,176,[0]
21,68,176,[0]
21,69,176,[0]
21,70,176,[0]
21,71,176,[0]
21,72,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,73,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,74,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,75,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,76,176,[0]
21,77,176,[0]
21,78,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,79,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,80,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,81,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,82,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,83,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,84,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,85,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,86,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,87,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,88,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,91,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,92,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,93,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
21,94,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
21,96,176,[0]
21,97,176,[0]
21,98,176,[0]
21,99,176,[0]
21,100,177,[0]
22,1,176,[0]
22,2,176,[0]
22,3,205,"[0, 1, 2, 3]"
22,4,178,"[0, 1, 2]"
22,5,177,"[0, 1, 2]"
22,6,205,"[0, 1, 2, 3]"
22,7,176,[0]
22,8,176,[0]
22,9,176,[0]
22,10,176,[0]
22,11,176,[0]
22,12,176,[0]
22,13,176,[0]
22,14,176,[0]
22,15,176,[0]
22,16,176,[0]
22,17,176,[0]
22,18,176,[0]
22,19,176,[0]
22,20,176,[0]
22,21,205,"[0, 1, 2, 3, 4, 5]"
22,22,178,"[0, 1, 2, 3, 4]"
22,23,178,"[0, 1, 2, 3, 4]"
22,24,196,"[0, 1, 2, 3, 4, 5]"
22,25,177,"[0, 1, 2]"
22,26,177,"[0, 1, 2]"
22,27,196,"[0, 1, 2, 3, 4, 5]"
22,28,178,"[0, 1, 2, 3, 4]"
22,29,178,"[0, 1, 2, 3, 4]"
22,30,205,"[0, 1, 2, 3, 4, 5]"
22,31,176,[0]
22,32,176,[0]
22,33,177,[0]
22,34,176,[0]
22,35,176,[0]
22,36,176,[0]
22,37,176,[0]
22,38,177,[0]
22,39,176,[0]
22,40,176,[0]
22,41,176,[0]
22,42,176,[0]
22,43,176,[0]
22,44,176,[0]
22,45,18,[0]
22,46,177,"[0, 1, 2]"
22,47,178,"[0, 1, 2]"
22,48,205,"[0, 1, 2, 3]"
22,49,176,[0]
22,50,176,[0]
22,51,144,[0]
22,52,142,[0]
22,53,145,[0]
22,54,176,[0]
22,55,176,[0]
22,56,176,[0]
22,57,176,[0]
22,58,176,[0]
22,59,177,[0]
22,60,176,[0]
22,61,176,[0]
22,62,176,[0]
22,63,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,64,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,65,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,66,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,67,176,[0]
22,68,176,[0]
22,69,176,[0]
22,70,176,[0]
22,71,176,[0]
22,72,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,73,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,74,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,75,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,76,176,[0]
22,77,176,[0]
22,78,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,79,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,80,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,81,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,82,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,83,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,84,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,85,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,86,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,87,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,88,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,91,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,92,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,93,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,94,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
22,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
22,96,176,[0]
22,97,176,[0]
22,98,176,[0]
22,99,176,[0]
22,100,177,[0]
23,1,176,[0]
23,2,201,"[0, 1, 2, 3]"
23,3,200,"[0, 1, 2, 3]"
23,4,177,"[0, 1, 2]"
23,5,177,"[0, 1, 2]"
23,6,201,"[0, 1, 2, 3]"
23,7,200,"[0, 1, 2, 3]"
23,8,176,[0]
23,9,176,[0]
23,10,176,[0]
23,11,176,[0]
23,12,176,[0]
23,13,176,[0]
23,14,176,[0]
23,15,176,[0]
23,16,176,[0]
23,17,176,[0]
23,18,176,[0]
23,19,176,[0]
23,20,201,"[0, 1, 2, 3, 4, 5]"
23,21,200,"[0, 1, 2, 3, 4, 5]"
23,22,178,"[0, 1, 2, 3, 4]"
23,23,178,"[0, 1, 2, 3, 4]"
23,24,191,"[0, 1, 2, 3, 4, 5]"
23,25,179,"[0, 1, 2, 4, 5]"
23,26,179,"[0, 1, 2, 4, 5]"
23,27,217,"[0, 1, 2, 3, 4, 5]"
23,28,178,"[0, 1, 2, 3, 4]"
23,29,178,"[0, 1, 2, 3, 4]"
23,30,201,"[0, 1, 2, 3, 4, 5]"
23,31,200,"[0, 1, 2, 3, 4, 5]"
23,32,176,[0]
23,33,177,[0]
23,34,176,[0]
23,35,176,[0]
23,36,176,[0]
23,37,176,[0]
23,38,177,[0]
23,39,177,[0]
23,40,176,[0]
23,41,176,[0]
23,42,176,[0]
23,43,176,[0]
23,44,186,"[0, 1, 2]"
23,45,205,"[0, 1, 2, 3]"
23,46,177,"[0, 1, 2]"
23,47,177,"[0, 1, 2]"
23,48,205,"[0, 1, 2, 3]"
23,49,186,"[0, 1, 2]"
23,50,176,[0]
23,51,176,[0]
23,52,176,[0]
23,53,176,[0]
23,54,176,[0]
23,55,176,[0]
23,56,176,[0]
23,57,176,[0]
23,58,177,[0]
23,59,177,[0]
23,60,176,[0]
23,61,176,[0]
23,62,176,[0]
23,63,176,[0]
23,64,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,65,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,66,176,[0]
23,67,176,[0]
23,68,176,[0]
23,69,176,[0]
23,70,176,[0]
23,71,176,[0]
23,72,176,[0]
23,73,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,74,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,75,176,[0]
23,76,176,[0]
23,77,177,[0]
23,78,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,79,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,80,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,81,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,82,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,83,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,84,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,85,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,86,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,87,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,88,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,91,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,92,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,93,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,94,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
23,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
23,96,176,[0]
23,97,176,[0]
23,98,176,[0]
23,99,176,[0]
23,100,177,[0]
24,1,176,[0]
24,2,187,"[0, 1, 2, 3]"
24,3,188,"[0, 1, 2, 3]"
24,4,177,"[0, 1, 2]"
24,5,178,"[0, 1, 2]"
24,6,187,"[0, 1, 2, 3]"
24,7,188,"[0, 1, 2, 3]"
24,8,176,[0]
24,9,176,[0]
24,10,176,[0]
24,11,176,[0]
24,12,176,[0]
24,13,176,[0]
24,14,176,[0]
24,15,176,[0]
24,16,176,[0]
24,17,176,[0]
24,18,176,[0]
24,19,176,[0]
24,20,187,"[0, 1, 2, 3, 4, 5]"
24,21,188,"[0, 1, 2, 3, 4, 5]"
24,22,178,"[0, 1, 2, 3, 4]"
24,23,178,"[0, 1, 2, 3, 4]"
24,24,178,"[0, 1, 2, 3, 4]"
24,25,178,"[0, 1, 2, 4]"
24,26,178,"[0, 1, 2, 4]"
24,27,178,"[0, 1, 2, 3, 4]"
24,28,178,"[0, 1, 2, 3, 4]"
24,29,178,"[0, 1, 2, 3, 4]"
24,30,187,"[0, 1, 2, 3, 4, 5]"
24,31,188,"[0, 1, 2, 3, 4, 5]"
24,32,176,[0]
24,33,177,[0]
24,34,177,[0]
24,35,176,[0]
24,36,176,[0]
24,37,176,[0]
24,38,176,[0]
24,39,177,[0]
24,40,176,[0]
24,41,176,[0]
24,42,176,[0]
24,43,176,[0]
24,44,176,[0]
24,45,205,"[0, 1, 2, 3]"
24,46,178,"[0, 1, 2]"
24,47,178,"[0, 1, 2]"
24,48,205,"[0, 1, 2, 3]"
24,49,176,[0]
24,50,176,[0]
24,51,176,[0]
24,52,176,[0]
24,53,176,[0]
24,54,176,[0]
24,55,176,[0]
24,56,176,[0]
24,57,176,[0]
24,58,177,[0]
24,59,176,[0]
24,60,176,[0]
24,61,176,[0]
24,62,176,[0]
24,63,176,[0]
24,64,176,[0]
24,65,176,[0]
24,66,176,[0]
24,67,176,[0]
24,68,176,[0]
24,69,176,[0]
24,70,176,[0]
24,71,176,[0]
24,72,176,[0]
24,73,176,[0]
24,74,176,[0]
24,75,176,[0]
24,76,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,77,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,78,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,79,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,80,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,81,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,82,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,83,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,84,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,85,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,86,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,87,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,88,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,91,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,92,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
24,93,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,94,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
24,96,176,[0]
24,97,176,[0]
24,98,176,[0]
24,99,176,[0]
24,100,177,[0]
25,1,176,[0]
25,2,176,[0]
25,3,205,"[0, 1, 2, 3]"
25,4,177,"[0, 1, 2]"
25,5,177,"[0, 1, 2]"
25,6,205,"[0, 1, 2, 3]"
25,7,176,[0]
25,8,176,[0]
25,9,176,[0]
25,10,176,[0]
25,11,176,[0]
25,12,176,[0]
25,13,176,[0]
25,14,176,[0]
25,15,176,[0]
25,16,176,[0]
25,17,176,[0]
25,18,176,[0]
25,19,176,[0]
25,20,176,[0]
25,21,205,"[0, 1, 2, 3, 4, 5]"
25,22,178,"[0, 1, 2, 3, 4]"
25,23,178,"[0, 1, 2, 3, 4]"
25,24,178,"[0, 1, 2, 3, 4]"
25,25,178,"[0, 1, 2, 4]"
25,26,178,"[0, 1, 2, 4]"
25,27,178,"[0, 1, 2, 3, 4]"
25,28,178,"[0, 1, 2, 3, 4]"
25,29,178,"[0, 1, 2, 3, 4]"
25,30,205,"[0, 1, 2, 3, 4, 5]"
25,31,176,[0]
25,32,176,[0]
25,33,176,[0]
25,34,177,[0]
25,35,176,[0]
25,36,176,[0]
25,37,176,[0]
25,38,176,[0]
25,39,177,[0]
25,40,177,[0]
25,41,177,[0]
25,42,177,[0]
25,43,177,[0]
25,44,177,[0]
25,45,205,"[0, 2, 3]"
25,46,178,"[0, 2]"
25,47,178,"[0, 2]"
25,48,205,"[0, 2, 3]"
25,49,177,[0]
25,50,177,[0]
25,51,177,[0]
25,52,177,[0]
25,53,177,[0]
25,54,177,[0]
25,55,177,[0]
25,56,177,[0]
25,57,177,[0]
25,58,177,[0]
25,59,176,[0]
25,60,176,[0]
25,61,176,[0]
25,62,176,[0]
25,63,176,[0]
25,64,176,[0]
25,65,176,[0]
25,66,176,[0]
25,67,176,[0]
25,68,176,[0]
25,69,176,[0]
25,70,176,[0]
25,71,176,[0]
25,72,176,[0]
25,73,176,[0]
25,74,176,[0]
25,75,176,[0]
25,76,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,77,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,78,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,79,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,80,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,81,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,82,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,83,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,84,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,85,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,86,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,87,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,88,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,91,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,92,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,93,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
25,94,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
25,96,176,[0]
25,97,176,[0]
25,98,176,[0]
25,99,176,[0]
25,100,177,[0]
26,1,176,[0]
26,2,176,[0]
26,3,205,"[0, 1, 2, 3]"
26,4,177,"[0, 1, 2]"
26,5,177,"[0, 1, 2]"
26,6,205,"[0, 1, 2, 3]"
26,7,176,[0]
26,8,176,[0]
26,9,176,[0]
26,10,176,[0]
26,11,176,[0]
26,12,176,[0]
26,13,176,[0]
26,14,176,[0]
26,15,176,[0]
26,16,176,[0]
26,17,176,[0]
26,18,176,[0]
26,19,176,[0]
26,20,176,[0]
26,21,205,"[0, 1, 2, 3, 4, 5]"
26,22,178,"[0, 1, 2, 3, 4]"
26,23,178,"[0, 1, 2, 3, 4]"
26,24,178,"[0, 1, 2, 3, 4]"
26,25,178,"[0, 1, 2, 4]"
26,26,178,"[0, 1, 2, 4]"
26,27,178,"[0, 1, 2, 3, 4]"
26,28,178,"[0, 1, 2, 3, 4]"
26,29,178,"[0, 1, 2, 3, 4]"
26,30,205,"[0, 1, 2, 3, 4, 5]"
26,31,176,[0]
26,32,176,[0]
26,33,176,[0]
26,34,177,[0]
26,35,177,[0]
26,36,177,[0]
26,37,177,[0]
26,38,177,[0]
26,39,177,[0]
26,40,177,[0]
26,41,177,[0]
26,42,177,[0]
26,43,177,[0]
26,44,177,[0]
26,45,205,"[0, 2, 3]"
26,46,178,"[0, 2]"
26,47,178,"[0, 2]"
26,48,205,"[0, 2, 3]"
26,49,177,[0]
26,50,177,[0]
26,51,177,[0]
26,52,177,[0]
26,53,177,[0]
26,54,177,[0]
26,55,177,[0]
26,56,177,[0]
26,57,176,[0]
26,58,176,[0]
26,59,176,[0]
26,60,176,[0]
26,61,176,[0]
26,62,176,[0]
26,63,176,[0]
26,64,176,[0]
26,65,176,[0]
26,66,176,[0]
26,67,176,[0]
26,68,176,[0]
26,69,176,[0]
26,70,176,[0]
26,71,176,[0]
26,72,176,[0]
26,73,176,[0]
26,74,176,[0]
26,75,176,[0]
26,76,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,77,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,78,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,79,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,80,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,81,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,82,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,83,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,84,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,85,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,86,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,87,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,88,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,91,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,92,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,93,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
26,94,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
26,96,176,[0]
26,97,176,[0]
26,98,176,[0]
26,99,176,[0]
26,100,177,[0]
27,1,176,[0]
27,2,201,"[0, 1, 2, 3]"
27,3,200,"[0, 1, 2, 3]"
27,4,177,"[0, 1, 2]"
27,5,178,"[0, 1, 2]"
27,6,201,"[0, 1, 2, 3]"
27,7,200,"[0, 1, 2, 3]"
27,8,176,[0]
27,9,176,[0]
27,10,176,[0]
27,11,176,[0]
27,12,176,[0]
27,13,176,[0]
27,14,176,[0]
27,15,176,[0]
27,16,176,[0]
27,17,176,[0]
27,18,176,[0]
27,19,176,[0]
27,20,201,"[0, 1, 2, 3, 4, 5]"
27,21,200,"[0, 1, 2, 3, 4, 5]"
27,22,178,"[0, 1, 2, 3, 4]"
27,23,178,"[0, 1, 2, 3, 4]"
27,24,178,"[0, 1, 2, 3, 4]"
27,25,178,"[0, 1, 2, 4]"
27,26,178,"[0, 1, 2, 4]"
27,27,178,"[0, 1, 2, 3, 4]"
27,28,178,"[0, 1, 2, 3, 4]"
27,29,178,"[0, 1, 2, 3, 4]"
27,30,201,"[0, 1, 2, 3, 4, 5]"
27,31,200,"[0, 1, 2, 3, 4, 5]"
27,32,176,[0]
27,33,177,[0]
27,34,177,[0]
27,35,177,[0]
27,36,177,[0]
27,37,177,[0]
27,38,177,[0]
27,39,177,[0]
27,40,176,[0]
27,41,176,[0]
27,42,176,[0]
27,43,176,[0]
27,44,176,[0]
27,45,205,"[0, 1, 2, 3]"
27,46,178,"[0, 1, 2]"
27,47,178,"[0, 1, 2]"
27,48,205,"[0, 1, 2, 3]"
27,49,176,[0]
27,50,176,[0]
27,51,176,[0]
27,52,176,[0]
27,53,176,[0]
27,54,176,[0]
27,55,176,[0]
27,56,177,[0]
27,57,176,[0]
27,58,176,[0]
27,59,176,[0]
27,60,176,[0]
27,61,176,[0]
27,62,176,[0]
27,63,176,[0]
27,64,176,[0]
27,65,176,[0]
27,66,176,[0]
27,67,176,[0]
27,68,176,[0]
27,69,176,[0]
27,70,176,[0]
27,71,176,[0]
27,72,176,[0]
27,73,176,[0]
27,74,176,[0]
27,75,176,[0]
27,76,176,[0]
27,77,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,78,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,79,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,80,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,81,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,82,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,83,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,84,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,85,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,86,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,87,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,88,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,89,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,90,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,91,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,92,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,93,64,"[0, 2, 3, 4, 5, 6, 7, 8, 9]"
27,94,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,95,64,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]"
27,96,176,[0]
27,97,176,[0]
27,98,176,[0]
27,99,176,[0]
27,100,177,[0]
28,1,176,[0]
28,2,187,"[0, 1, 2, 3]"
28,3,188,"[0, 1, 2, 3]"
28,4,177,"[0, 1, 2]"
28,5,177,"[0, 1, 2]"
28,6,187,"[0, 1, 2, 3]"
28,7,188,"[0, 1, 2, 3]"
28,8,176,[0]
28,9,176,[0]
28,10,176,[0]
28,11,176,[0]
28,12,176,[0]
28,13,176,[0]
28,14,176,[0]
28,15,176,[0]
28,16,176,[0]
28,17,176,[0]
28,18,176,[0]
28,19,176,[0]
28,20,187,"[0, 1, 2, 3, 4, 5]"
28,21,188,"[0, 1, 2, 3, 4, 5]"
28,22,178,"[0, 1, 2, 3, 4]"
28,23,178,"[0, 1, 2, 3, 4]"
28,24,218,"[0, 1, 2, 3, 4, 5]"
28,25,179,"[0, 1, 2, 4, 5]"
28,26,179,"[0, 1, 2, 4, 5]"
28,27,192,"[0, 1, 2, 3, 4, 5]"
28,28,178,"[0, 1, 2, 3, 4]"
28,29,178,"[0, 1, 2, 3, 4]"
28,30,187,"[0, 1, 2, 3, 4, 5]"
28,31,188,"[0, 1, 2, 3, 4, 5]"
28,32,176,[0]
28,33,177,[0]
28,34,176,[0]
28,35,176,[0]
28,36,176,[0]
28,37,176,[0]
28,38,176,[0]
28,39,176,[0]
28,40,176,[0]
28,41,176,[0]
